endpoint,sample,fold,split
HRD_Score,TCGA-W8-A86G,2,train
HRD_Score,TCGA-WT-AB41,2,train
HRD_Score,TCGA-WT-AB44,2,train
HRD_Score,TCGA-XX-A899,2,train
HRD_Score,TCGA-XX-A89A,2,train
HRD_Score,TCGA-Z7-A8R6,2,train
HRD_Score,TCGA-B6-A0X5,2,inner_train
HRD_Score,TCGA-B6-A0RO,2,inner_train
HRD_Score,TCGA-D8-A141,2,inner_train
HRD_Score,TCGA-E9-A22B,2,inner_train
HRD_Score,TCGA-D8-A1JP,2,inner_train
HRD_Score,TCGA-B6-A0WW,2,inner_train
HRD_Score,TCGA-B6-A0I9,2,inner_train
HRD_Score,TCGA-D8-A1JF,2,inner_train
HRD_Score,TCGA-AC-A2FG,2,inner_train
HRD_Score,TCGA-E2-A1BD,2,inner_train
HRD_Score,TCGA-AC-A7VC,2,inner_train
HRD_Score,TCGA-AO-A0JB,2,inner_train
HRD_Score,TCGA-A2-A1FX,2,inner_train
HRD_Score,TCGA-D8-A1JS,2,inner_train
HRD_Score,TCGA-GM-A2DN,2,inner_train
HRD_Score,TCGA-AR-A2LO,2,inner_train
HRD_Score,TCGA-AR-A0TS,2,inner_train
HRD_Score,TCGA-A2-A25D,2,inner_train
HRD_Score,TCGA-A2-A0YE,2,inner_train
HRD_Score,TCGA-A2-A04R,2,inner_train
HRD_Score,TCGA-BH-A1FU,2,inner_train
HRD_Score,TCGA-A8-A08R,2,inner_train
HRD_Score,TCGA-E9-A1NI,2,inner_train
HRD_Score,TCGA-D8-A1XW,2,inner_train
HRD_Score,TCGA-D8-A1XL,2,inner_train
HRD_Score,TCGA-AO-A0J9,2,inner_train
HRD_Score,TCGA-E2-A155,2,inner_train
HRD_Score,TCGA-D8-A1JI,2,inner_train
HRD_Score,TCGA-E2-A153,2,inner_train
HRD_Score,TCGA-A2-A04U,2,inner_train
HRD_Score,TCGA-BH-A1EO,2,inner_train
HRD_Score,TCGA-BH-A0W4,2,inner_train
HRD_Score,TCGA-WT-AB44,2,inner_train
HRD_Score,TCGA-EW-A1IZ,2,inner_train
HRD_Score,TCGA-AQ-A1H2,2,inner_train
HRD_Score,TCGA-BH-A0E0,2,inner_train
HRD_Score,TCGA-A8-A090,2,inner_train
HRD_Score,TCGA-AC-A2FB,2,inner_train
HRD_Score,TCGA-C8-A1HM,2,inner_train
HRD_Score,TCGA-OL-A6VO,2,inner_train
HRD_Score,TCGA-A8-A093,2,inner_train
HRD_Score,TCGA-BH-A8FY,2,inner_train
HRD_Score,TCGA-E2-A1LH,2,inner_train
HRD_Score,TCGA-E2-A158,2,inner_train
HRD_Score,TCGA-A7-A0CE,2,inner_train
HRD_Score,TCGA-B6-A0RV,2,inner_train
HRD_Score,TCGA-A8-A08O,2,inner_train
HRD_Score,TCGA-EW-A1OY,2,inner_train
HRD_Score,TCGA-B6-A0IJ,2,inner_train
HRD_Score,TCGA-A8-A06Y,2,inner_train
HRD_Score,TCGA-PL-A8LX,2,inner_train
HRD_Score,TCGA-E2-A15K,2,inner_train
HRD_Score,TCGA-A7-A13E,2,inner_train
HRD_Score,TCGA-AN-A0AM,2,inner_train
HRD_Score,TCGA-A8-A076,2,inner_train
HRD_Score,TCGA-BH-A0DS,2,inner_train
HRD_Score,TCGA-A2-A04P,2,inner_train
HRD_Score,TCGA-AO-A0J6,2,inner_train
HRD_Score,TCGA-A8-A07Z,2,inner_train
HRD_Score,TCGA-E2-A15I,2,inner_train
HRD_Score,TCGA-A8-A09Z,2,inner_train
HRD_Score,TCGA-E2-A10C,2,inner_train
HRD_Score,TCGA-OL-A66H,2,inner_train
HRD_Score,TCGA-D8-A1JJ,2,inner_train
HRD_Score,TCGA-AC-A62Y,2,inner_train
HRD_Score,TCGA-A8-A09B,2,inner_train
HRD_Score,TCGA-A7-A26J,2,inner_train
HRD_Score,TCGA-5L-AAT0,2,inner_train
HRD_Score,TCGA-A2-A0D4,2,inner_train
HRD_Score,TCGA-AO-A1KP,2,inner_train
HRD_Score,TCGA-AR-A0TP,2,inner_train
HRD_Score,TCGA-BH-A0H0,2,inner_train
HRD_Score,TCGA-A8-A07J,2,inner_train
HRD_Score,TCGA-E9-A1ND,2,inner_train
HRD_Score,TCGA-A2-A0ES,2,inner_train
HRD_Score,TCGA-EW-A2FS,2,inner_train
HRD_Score,TCGA-AR-A1AQ,2,inner_train
HRD_Score,TCGA-EW-A1PG,2,inner_train
HRD_Score,TCGA-C8-A1HK,2,inner_train
HRD_Score,TCGA-A8-A08Z,2,inner_train
HRD_Score,TCGA-E2-A150,2,inner_train
HRD_Score,TCGA-EW-A1PA,2,inner_train
HRD_Score,TCGA-A2-A1G1,2,inner_train
HRD_Score,TCGA-AO-A0JG,2,inner_train
HRD_Score,TCGA-A2-A0EV,2,inner_train
HRD_Score,TCGA-AO-A03L,2,inner_train
HRD_Score,TCGA-E9-A1N9,2,inner_train
HRD_Score,TCGA-C8-A12Q,2,inner_train
HRD_Score,TCGA-A8-A095,2,inner_train
HRD_Score,TCGA-E2-A9RU,2,inner_train
HRD_Score,TCGA-C8-A131,2,inner_train
HRD_Score,TCGA-BH-A0E1,2,inner_train
HRD_Score,TCGA-E2-A1IF,2,inner_train
HRD_Score,TCGA-BH-A1F0,2,inner_train
HRD_Score,TCGA-D8-A1XG,2,inner_train
HRD_Score,TCGA-D8-A27F,2,inner_train
HRD_Score,TCGA-LL-A50Y,2,inner_train
HRD_Score,TCGA-S3-AA14,2,inner_train
HRD_Score,TCGA-D8-A1J8,2,inner_train
HRD_Score,TCGA-BH-A0DH,2,inner_train
HRD_Score,TCGA-AR-A1AW,2,inner_train
HRD_Score,TCGA-AR-A24U,2,inner_train
HRD_Score,TCGA-EW-A1PH,2,inner_train
HRD_Score,TCGA-BH-A0HQ,2,inner_train
HRD_Score,TCGA-E9-A226,2,inner_train
HRD_Score,TCGA-BH-A1EY,2,inner_train
HRD_Score,TCGA-C8-A12L,2,inner_train
HRD_Score,TCGA-AR-A24W,2,inner_train
HRD_Score,TCGA-AR-A24N,2,inner_train
HRD_Score,TCGA-AN-A03X,2,inner_train
HRD_Score,TCGA-LL-A5YM,2,inner_train
HRD_Score,TCGA-A2-A0YC,2,inner_train
HRD_Score,TCGA-BH-A8G0,2,inner_train
HRD_Score,TCGA-E2-A14T,2,inner_train
HRD_Score,TCGA-BH-A0W3,2,inner_train
HRD_Score,TCGA-E9-A24A,2,inner_train
HRD_Score,TCGA-EW-A2FV,2,inner_train
HRD_Score,TCGA-A2-A0SW,2,inner_train
HRD_Score,TCGA-AR-A250,2,inner_train
HRD_Score,TCGA-AR-A5QP,2,inner_train
HRD_Score,TCGA-C8-A130,2,inner_train
HRD_Score,TCGA-B6-A40C,2,inner_train
HRD_Score,TCGA-BH-A0AV,2,inner_train
HRD_Score,TCGA-BH-A18M,2,inner_train
HRD_Score,TCGA-AN-A0XN,2,inner_train
HRD_Score,TCGA-E2-A1IJ,2,inner_train
HRD_Score,TCGA-C8-A27B,2,inner_train
HRD_Score,TCGA-EW-A1PE,2,inner_train
HRD_Score,TCGA-EW-A6SC,2,inner_train
HRD_Score,TCGA-A2-A0EU,2,inner_train
HRD_Score,TCGA-D8-A140,2,inner_train
HRD_Score,TCGA-AN-A0XO,2,inner_train
HRD_Score,TCGA-C8-A273,2,inner_train
HRD_Score,TCGA-3C-AALJ,2,inner_train
HRD_Score,TCGA-AR-A252,2,inner_train
HRD_Score,TCGA-BH-A0H6,2,inner_train
HRD_Score,TCGA-AO-A12D,2,inner_train
HRD_Score,TCGA-A2-A0SU,2,inner_train
HRD_Score,TCGA-A2-A0D3,2,inner_train
HRD_Score,TCGA-AC-A2QH,2,inner_train
HRD_Score,TCGA-AN-A0FJ,2,inner_train
HRD_Score,TCGA-AN-A0FX,2,inner_train
HRD_Score,TCGA-A2-A0YM,2,inner_train
HRD_Score,TCGA-A8-A092,2,inner_train
HRD_Score,TCGA-E2-A576,2,inner_train
HRD_Score,TCGA-C8-A8HR,2,inner_train
HRD_Score,TCGA-AR-A0U0,2,inner_train
HRD_Score,TCGA-A7-A4SE,2,inner_train
HRD_Score,TCGA-D8-A1JH,2,inner_train
HRD_Score,TCGA-D8-A27N,2,inner_train
HRD_Score,TCGA-E2-A1BC,2,inner_train
HRD_Score,TCGA-BH-A202,2,inner_train
HRD_Score,TCGA-GM-A2DL,2,inner_train
HRD_Score,TCGA-A2-A0EM,2,inner_train
HRD_Score,TCGA-AN-A0XV,2,inner_train
HRD_Score,TCGA-E2-A15R,2,inner_train
HRD_Score,TCGA-A8-A07U,2,inner_train
HRD_Score,TCGA-EW-A1P7,2,inner_train
HRD_Score,TCGA-LD-A74U,2,inner_train
HRD_Score,TCGA-A2-A3KD,2,inner_train
HRD_Score,TCGA-E2-A15J,2,inner_train
HRD_Score,TCGA-E2-A1L9,2,inner_train
HRD_Score,TCGA-AO-A0J7,2,inner_train
HRD_Score,TCGA-AO-A03V,2,inner_train
HRD_Score,TCGA-A1-A0SB,2,inner_train
HRD_Score,TCGA-BH-A18K,2,inner_train
HRD_Score,TCGA-AR-A0TV,2,inner_train
HRD_Score,TCGA-AR-A0TX,2,inner_train
HRD_Score,TCGA-D8-A1JA,2,inner_train
HRD_Score,TCGA-E2-A1IL,2,inner_train
HRD_Score,TCGA-BH-A0BJ,2,inner_train
HRD_Score,TCGA-LL-A73Y,2,inner_train
HRD_Score,TCGA-AO-A0J8,2,inner_train
HRD_Score,TCGA-LL-A5YP,2,inner_train
HRD_Score,TCGA-C8-A12U,2,inner_train
HRD_Score,TCGA-PE-A5DD,2,inner_train
HRD_Score,TCGA-E2-A1IU,2,inner_train
HRD_Score,TCGA-AQ-A04H,2,inner_train
HRD_Score,TCGA-E2-A1L6,2,inner_train
HRD_Score,TCGA-D8-A13Z,2,inner_train
HRD_Score,TCGA-A8-A09W,2,inner_train
HRD_Score,TCGA-AN-A046,2,inner_train
HRD_Score,TCGA-C8-A275,2,inner_train
HRD_Score,TCGA-A2-A0CW,2,inner_train
HRD_Score,TCGA-BH-A0BP,2,inner_train
HRD_Score,TCGA-D8-A1XF,2,inner_train
HRD_Score,TCGA-D8-A4Z1,2,inner_train
HRD_Score,TCGA-AR-A24Q,2,inner_train
HRD_Score,TCGA-OL-A66P,2,inner_train
HRD_Score,TCGA-A2-A0YF,2,inner_train
HRD_Score,TCGA-D8-A1Y2,2,inner_train
HRD_Score,TCGA-A2-A0SX,2,inner_train
HRD_Score,TCGA-A2-A0CX,2,inner_train
HRD_Score,TCGA-B6-A0IN,2,inner_train
HRD_Score,TCGA-OL-A97C,2,inner_train
HRD_Score,TCGA-AR-A0TQ,2,inner_train
HRD_Score,TCGA-AN-A0FV,2,inner_train
HRD_Score,TCGA-D8-A3Z6,2,inner_train
HRD_Score,TCGA-A8-A096,2,inner_train
HRD_Score,TCGA-E2-A14R,2,inner_train
HRD_Score,TCGA-BH-A1EV,2,inner_train
HRD_Score,TCGA-E2-A56Z,2,inner_train
HRD_Score,TCGA-AN-A0AL,2,inner_train
HRD_Score,TCGA-E9-A1N8,2,inner_train
HRD_Score,TCGA-C8-A12Y,2,inner_train
HRD_Score,TCGA-BH-A0B7,2,inner_train
HRD_Score,TCGA-A2-A0CM,2,inner_train
HRD_Score,TCGA-A8-A0A1,2,inner_train
HRD_Score,TCGA-AN-A0AS,2,inner_train
HRD_Score,TCGA-E9-A227,2,inner_train
HRD_Score,TCGA-LL-A73Z,2,inner_train
HRD_Score,TCGA-OL-A5RW,2,inner_train
HRD_Score,TCGA-A2-A0YL,2,inner_train
HRD_Score,TCGA-E2-A1B4,2,inner_train
HRD_Score,TCGA-GM-A3NW,2,inner_train
HRD_Score,TCGA-AR-A0TR,2,inner_train
HRD_Score,TCGA-E9-A1RA,2,inner_train
HRD_Score,TCGA-BH-A0DX,2,inner_train
HRD_Score,TCGA-BH-A1EU,2,inner_train
HRD_Score,TCGA-E2-A1B0,2,inner_train
HRD_Score,TCGA-B6-A1KN,2,inner_train
HRD_Score,TCGA-AR-A24R,2,inner_train
HRD_Score,TCGA-AR-A251,2,inner_train
HRD_Score,TCGA-BH-A1EW,2,inner_train
HRD_Score,TCGA-E9-A1NG,2,inner_train
HRD_Score,TCGA-OL-A5D8,2,inner_train
HRD_Score,TCGA-BH-A0DK,2,inner_train
HRD_Score,TCGA-BH-A0EE,2,inner_train
HRD_Score,TCGA-BH-A0E7,2,inner_train
HRD_Score,TCGA-D8-A1XC,2,inner_train
HRD_Score,TCGA-BH-A1ET,2,inner_train
HRD_Score,TCGA-AR-A0TY,2,inner_train
HRD_Score,TCGA-BH-A0BL,2,inner_train
HRD_Score,TCGA-BH-A0B3,2,inner_train
HRD_Score,TCGA-AO-A0JM,2,inner_train
HRD_Score,TCGA-GM-A2DA,2,inner_train
HRD_Score,TCGA-AN-A0XS,2,inner_train
HRD_Score,TCGA-A7-A5ZV,2,inner_train
HRD_Score,TCGA-D8-A1XB,2,inner_train
HRD_Score,TCGA-D8-A73W,2,inner_train
HRD_Score,TCGA-BH-A6R8,2,inner_train
HRD_Score,TCGA-AO-A12A,2,inner_train
HRD_Score,TCGA-AR-A1AI,2,inner_train
HRD_Score,TCGA-AR-A1AU,2,inner_train
HRD_Score,TCGA-D8-A1XO,2,inner_train
HRD_Score,TCGA-S3-AA11,2,inner_train
HRD_Score,TCGA-OL-A5D7,2,inner_train
HRD_Score,TCGA-AC-A23E,2,inner_train
HRD_Score,TCGA-E2-A1LK,2,inner_train
HRD_Score,TCGA-AR-A24Z,2,inner_train
HRD_Score,TCGA-E9-A1RD,2,inner_train
HRD_Score,TCGA-OL-A5D6,2,inner_train
HRD_Score,TCGA-LL-A8F5,2,inner_train
HRD_Score,TCGA-A1-A0SE,2,inner_train
HRD_Score,TCGA-E9-A1RF,2,inner_train
HRD_Score,TCGA-C8-A1HL,2,inner_train
HRD_Score,TCGA-A8-A07L,2,inner_train
HRD_Score,TCGA-D8-A1XR,2,inner_train
HRD_Score,TCGA-A8-A0A6,2,inner_train
HRD_Score,TCGA-A2-A0YJ,2,inner_train
HRD_Score,TCGA-AO-A124,2,inner_train
HRD_Score,TCGA-BH-A18J,2,inner_train
HRD_Score,TCGA-LL-A5YL,2,inner_train
HRD_Score,TCGA-AR-A2LK,2,inner_train
HRD_Score,TCGA-S3-AA0Z,2,inner_train
HRD_Score,TCGA-E2-A1IH,2,inner_train
HRD_Score,TCGA-OL-A66L,2,inner_train
HRD_Score,TCGA-B6-A409,2,inner_train
HRD_Score,TCGA-BH-A208,2,inner_train
HRD_Score,TCGA-C8-A1HJ,2,inner_train
HRD_Score,TCGA-A2-A04T,2,inner_train
HRD_Score,TCGA-E9-A1RE,2,inner_train
HRD_Score,TCGA-A2-A4S3,2,inner_train
HRD_Score,TCGA-EW-A6SD,2,inner_train
HRD_Score,TCGA-HN-A2OB,2,inner_train
HRD_Score,TCGA-A8-A06R,2,inner_train
HRD_Score,TCGA-AR-A0TT,2,inner_train
HRD_Score,TCGA-A8-A083,2,inner_train
HRD_Score,TCGA-AO-A0JE,2,inner_train
HRD_Score,TCGA-A8-A08G,2,inner_train
HRD_Score,TCGA-A2-A04Y,2,inner_train
HRD_Score,TCGA-LD-A66U,2,inner_train
HRD_Score,TCGA-EW-A1J1,2,inner_train
HRD_Score,TCGA-OL-A6VR,2,inner_train
HRD_Score,TCGA-B6-A0I5,2,inner_train
HRD_Score,TCGA-E9-A244,2,inner_train
HRD_Score,TCGA-A8-A06Z,2,inner_train
HRD_Score,TCGA-E9-A1RB,2,inner_train
HRD_Score,TCGA-BH-A18I,2,inner_train
HRD_Score,TCGA-BH-A18Q,2,inner_train
HRD_Score,TCGA-AC-A5XS,2,inner_train
HRD_Score,TCGA-E2-A15A,2,inner_train
HRD_Score,TCGA-A2-A0YK,2,inner_train
HRD_Score,TCGA-A2-A1G4,2,inner_train
HRD_Score,TCGA-Z7-A8R6,2,inner_train
HRD_Score,TCGA-E2-A1L8,2,inner_train
HRD_Score,TCGA-AR-A1AK,2,inner_train
HRD_Score,TCGA-B6-A0RE,2,inner_train
HRD_Score,TCGA-AO-A12F,2,inner_train
HRD_Score,TCGA-B6-A0IC,2,inner_train
HRD_Score,TCGA-E2-A1IO,2,inner_train
HRD_Score,TCGA-C8-A8HP,2,inner_train
HRD_Score,TCGA-E2-A15P,2,inner_train
HRD_Score,TCGA-E9-A3X8,2,inner_train
HRD_Score,TCGA-D8-A1X5,2,inner_train
HRD_Score,TCGA-B6-A1KC,2,inner_train
HRD_Score,TCGA-A2-A0CV,2,inner_train
HRD_Score,TCGA-A2-A1G0,2,inner_train
HRD_Score,TCGA-D8-A1XT,2,inner_train
HRD_Score,TCGA-D8-A1XK,2,inner_train
HRD_Score,TCGA-AN-A0XP,2,inner_train
HRD_Score,TCGA-A8-A09A,2,inner_train
HRD_Score,TCGA-A1-A0SI,2,inner_train
HRD_Score,TCGA-A7-A0CJ,2,inner_train
HRD_Score,TCGA-D8-A27L,2,inner_train
HRD_Score,TCGA-E2-A10A,2,inner_train
HRD_Score,TCGA-E9-A243,2,inner_train
HRD_Score,TCGA-A2-A1FZ,2,inner_train
HRD_Score,TCGA-D8-A27K,2,inner_train
HRD_Score,TCGA-D8-A27M,2,inner_train
HRD_Score,TCGA-E2-A1LA,2,inner_train
HRD_Score,TCGA-B6-A0RG,2,inner_train
HRD_Score,TCGA-A2-A259,2,inner_train
HRD_Score,TCGA-E2-A15O,2,inner_train
HRD_Score,TCGA-E9-A5FL,2,inner_train
HRD_Score,TCGA-B6-A0I2,2,inner_train
HRD_Score,TCGA-A7-A26I,2,inner_train
HRD_Score,TCGA-S3-AA17,2,inner_train
HRD_Score,TCGA-C8-A12M,2,inner_train
HRD_Score,TCGA-AR-A1AP,2,inner_train
HRD_Score,TCGA-EW-A1P6,2,inner_train
HRD_Score,TCGA-BH-A2L8,2,inner_train
HRD_Score,TCGA-BH-A1EX,2,inner_train
HRD_Score,TCGA-D8-A27P,2,inner_train
HRD_Score,TCGA-A2-A0EW,2,inner_train
HRD_Score,TCGA-C8-A137,2,inner_train
HRD_Score,TCGA-BH-A18P,2,inner_train
HRD_Score,TCGA-E2-A15T,2,inner_train
HRD_Score,TCGA-A2-A0CU,2,inner_train
HRD_Score,TCGA-AC-A3OD,2,inner_train
HRD_Score,TCGA-E9-A22D,2,inner_train
HRD_Score,TCGA-A8-A097,2,inner_train
HRD_Score,TCGA-A1-A0SJ,2,inner_train
HRD_Score,TCGA-B6-A0RS,2,inner_train
HRD_Score,TCGA-AR-A1AJ,2,inner_train
HRD_Score,TCGA-AN-A0XR,2,inner_train
HRD_Score,TCGA-A2-A4S1,2,inner_train
HRD_Score,TCGA-AC-A3QQ,2,inner_train
HRD_Score,TCGA-A1-A0SQ,2,inner_train
HRD_Score,TCGA-A7-A6VW,2,inner_train
HRD_Score,TCGA-B6-A0RN,2,inner_train
HRD_Score,TCGA-E9-A247,2,inner_train
HRD_Score,TCGA-C8-A135,2,inner_train
HRD_Score,TCGA-A8-A091,2,inner_train
HRD_Score,TCGA-D8-A1X9,2,inner_train
HRD_Score,TCGA-A2-A0EY,2,inner_train
HRD_Score,TCGA-BH-A201,2,inner_train
HRD_Score,TCGA-B6-A0WZ,2,inner_train
HRD_Score,TCGA-D8-A13Y,2,inner_train
HRD_Score,TCGA-BH-A209,2,inner_train
HRD_Score,TCGA-B6-A0IE,2,inner_train
HRD_Score,TCGA-AN-A04C,2,inner_train
HRD_Score,TCGA-BH-A0HP,2,inner_train
HRD_Score,TCGA-XX-A899,2,inner_train
HRD_Score,TCGA-A1-A0SF,2,inner_train
HRD_Score,TCGA-A1-A0SG,2,inner_train
HRD_Score,TCGA-E2-A154,2,inner_train
HRD_Score,TCGA-E9-A1RC,2,inner_train
HRD_Score,TCGA-C8-A12N,2,inner_train
HRD_Score,TCGA-AN-A04D,2,inner_train
HRD_Score,TCGA-BH-A0AW,2,inner_train
HRD_Score,TCGA-E2-A152,2,inner_train
HRD_Score,TCGA-BH-A1FC,2,inner_train
HRD_Score,TCGA-AN-A0AJ,2,inner_train
HRD_Score,TCGA-A8-A07B,2,inner_train
HRD_Score,TCGA-A8-A0A2,2,inner_train
HRD_Score,TCGA-A8-A075,2,inner_train
HRD_Score,TCGA-BH-A0EA,2,inner_train
HRD_Score,TCGA-E2-A14O,2,inner_train
HRD_Score,TCGA-AC-A2B8,2,inner_train
HRD_Score,TCGA-AR-A254,2,inner_train
HRD_Score,TCGA-C8-A12W,2,inner_train
HRD_Score,TCGA-AO-A0JD,2,inner_train
HRD_Score,TCGA-AO-A03T,2,inner_train
HRD_Score,TCGA-BH-A0AZ,2,inner_train
HRD_Score,TCGA-E9-A22G,2,inner_train
HRD_Score,TCGA-AC-A6IW,2,inner_train
HRD_Score,TCGA-EW-A1OZ,2,inner_train
HRD_Score,TCGA-BH-A0C1,2,inner_train
HRD_Score,TCGA-AN-A0FW,2,inner_train
HRD_Score,TCGA-AN-A0FZ,2,inner_train
HRD_Score,TCGA-D8-A1XZ,2,inner_train
HRD_Score,TCGA-A8-A08T,2,inner_train
HRD_Score,TCGA-C8-A132,2,inner_train
HRD_Score,TCGA-W8-A86G,2,inner_train
HRD_Score,TCGA-C8-A26Y,2,inner_train
HRD_Score,TCGA-E9-A1R6,2,inner_train
HRD_Score,TCGA-A8-A079,2,inner_train
HRD_Score,TCGA-E2-A1LL,2,inner_train
HRD_Score,TCGA-E9-A5UO,2,inner_train
HRD_Score,TCGA-D8-A145,2,inner_train
HRD_Score,TCGA-LL-A5YN,2,inner_train
HRD_Score,TCGA-A8-A06X,2,inner_train
HRD_Score,TCGA-A8-A0A7,2,inner_train
HRD_Score,TCGA-AN-A0FY,2,inner_train
HRD_Score,TCGA-E9-A245,2,inner_train
HRD_Score,TCGA-AC-A23H,2,inner_train
HRD_Score,TCGA-A8-A09Q,2,inner_train
HRD_Score,TCGA-B6-A0RU,2,inner_train
HRD_Score,TCGA-A2-A25A,2,inner_train
HRD_Score,TCGA-AR-A2LN,2,inner_train
HRD_Score,TCGA-BH-A204,2,inner_train
HRD_Score,TCGA-BH-A0HW,2,inner_train
HRD_Score,TCGA-BH-A0DV,2,inner_train
HRD_Score,TCGA-E2-A159,2,inner_train
HRD_Score,TCGA-E2-A14Y,2,inner_train
HRD_Score,TCGA-LD-A7W6,2,inner_train
HRD_Score,TCGA-E2-A15H,2,inner_train
HRD_Score,TCGA-BH-A0E2,2,inner_train
HRD_Score,TCGA-D8-A73X,2,inner_train
HRD_Score,TCGA-A7-A13D,2,inner_train
HRD_Score,TCGA-B6-A0X1,2,inner_train
HRD_Score,TCGA-OL-A5DA,2,inner_train
HRD_Score,TCGA-BH-A0E9,2,inner_train
HRD_Score,TCGA-LL-A7T0,2,inner_train
HRD_Score,TCGA-D8-A1JU,2,inner_train
HRD_Score,TCGA-AR-A1AO,2,inner_train
HRD_Score,TCGA-C8-A1HE,2,inner_train
HRD_Score,TCGA-B6-A0WY,2,inner_train
HRD_Score,TCGA-BH-A0B9,2,inner_train
HRD_Score,TCGA-OL-A5RX,2,inner_train
HRD_Score,TCGA-EW-A1P5,2,inner_train
HRD_Score,TCGA-E2-A15G,2,inner_train
HRD_Score,TCGA-5T-A9QA,2,inner_train
HRD_Score,TCGA-S3-A6ZH,2,inner_train
HRD_Score,TCGA-B6-A0WS,2,inner_train
HRD_Score,TCGA-OL-A5RV,2,inner_train
HRD_Score,TCGA-A8-A08B,2,inner_train
HRD_Score,TCGA-AO-A12H,2,inner_train
HRD_Score,TCGA-A7-A0CH,2,inner_train
HRD_Score,TCGA-E9-A2JS,2,inner_train
HRD_Score,TCGA-AR-A5QM,2,inner_train
HRD_Score,TCGA-EW-A1OV,2,inner_train
HRD_Score,TCGA-XX-A89A,2,inner_train
HRD_Score,TCGA-AC-A8OQ,2,inner_train
HRD_Score,TCGA-AO-A0J3,2,inner_train
HRD_Score,TCGA-D8-A1JD,2,inner_train
HRD_Score,TCGA-A2-A0SV,2,inner_train
HRD_Score,TCGA-BH-A0WA,2,inner_train
HRD_Score,TCGA-D8-A1JB,2,inner_train
HRD_Score,TCGA-AC-A5XU,2,inner_train
HRD_Score,TCGA-S3-AA12,2,inner_train
HRD_Score,TCGA-A7-A0CG,2,inner_train
HRD_Score,TCGA-EW-A1OX,2,inner_train
HRD_Score,TCGA-A2-A04Q,2,inner_train
HRD_Score,TCGA-C8-A1HF,2,inner_train
HRD_Score,TCGA-AO-A0JI,2,inner_train
HRD_Score,TCGA-AO-A03R,2,inner_train
HRD_Score,TCGA-A8-A0AB,2,inner_train
HRD_Score,TCGA-UU-A93S,2,inner_train
HRD_Score,TCGA-A8-A08X,2,inner_train
HRD_Score,TCGA-BH-A0HA,2,inner_train
HRD_Score,TCGA-B6-A0X4,2,inner_val
HRD_Score,TCGA-D8-A143,2,inner_val
HRD_Score,TCGA-A2-A0CT,2,inner_val
HRD_Score,TCGA-BH-A0BF,2,inner_val
HRD_Score,TCGA-A2-A0T7,2,inner_val
HRD_Score,TCGA-E2-A1AZ,2,inner_val
HRD_Score,TCGA-BH-A18L,2,inner_val
HRD_Score,TCGA-A2-A04W,2,inner_val
HRD_Score,TCGA-D8-A27W,2,inner_val
HRD_Score,TCGA-BH-A0HO,2,inner_val
HRD_Score,TCGA-C8-A12Z,2,inner_val
HRD_Score,TCGA-B6-A401,2,inner_val
HRD_Score,TCGA-AN-A0FN,2,inner_val
HRD_Score,TCGA-A1-A0SD,2,inner_val
HRD_Score,TCGA-A2-A0YT,2,inner_val
HRD_Score,TCGA-BH-A0DL,2,inner_val
HRD_Score,TCGA-PL-A8LV,2,inner_val
HRD_Score,TCGA-D8-A1XJ,2,inner_val
HRD_Score,TCGA-EW-A1PB,2,inner_val
HRD_Score,TCGA-HN-A2NL,2,inner_val
HRD_Score,TCGA-C8-A26Z,2,inner_val
HRD_Score,TCGA-BH-A0GY,2,inner_val
HRD_Score,TCGA-B6-A0RI,2,inner_val
HRD_Score,TCGA-A2-A1FV,2,inner_val
HRD_Score,TCGA-A2-A25E,2,inner_val
HRD_Score,TCGA-A8-A07P,2,inner_val
HRD_Score,TCGA-A8-A082,2,inner_val
HRD_Score,TCGA-BH-A18F,2,inner_val
HRD_Score,TCGA-A8-A09X,2,inner_val
HRD_Score,TCGA-E9-A248,2,inner_val
HRD_Score,TCGA-A7-A0D9,2,inner_val
HRD_Score,TCGA-S3-AA10,2,inner_val
HRD_Score,TCGA-A7-A26E,2,inner_val
HRD_Score,TCGA-C8-A26W,2,inner_val
HRD_Score,TCGA-D8-A1JT,2,inner_val
HRD_Score,TCGA-AR-A2LQ,2,inner_val
HRD_Score,TCGA-BH-A5IZ,2,inner_val
HRD_Score,TCGA-A8-A07O,2,inner_val
HRD_Score,TCGA-D8-A1JK,2,inner_val
HRD_Score,TCGA-AC-A2FO,2,inner_val
HRD_Score,TCGA-E9-A1NE,2,inner_val
HRD_Score,TCGA-E9-A22H,2,inner_val
HRD_Score,TCGA-A8-A06U,2,inner_val
HRD_Score,TCGA-A7-A6VY,2,inner_val
HRD_Score,TCGA-AR-A24X,2,inner_val
HRD_Score,TCGA-BH-A203,2,inner_val
HRD_Score,TCGA-AR-A256,2,inner_val
HRD_Score,TCGA-EW-A1IY,2,inner_val
HRD_Score,TCGA-A2-A0EN,2,inner_val
HRD_Score,TCGA-AO-A0J4,2,inner_val
HRD_Score,TCGA-A7-A26H,2,inner_val
HRD_Score,TCGA-E9-A6HE,2,inner_val
HRD_Score,TCGA-E2-A15M,2,inner_val
HRD_Score,TCGA-A2-A0EX,2,inner_val
HRD_Score,TCGA-AQ-A04J,2,inner_val
HRD_Score,TCGA-BH-A0DE,2,inner_val
HRD_Score,TCGA-D8-A1XA,2,inner_val
